dataset,network,model,training_network,evaluation_network,seed,graph_seed,opt_out,step,unfairness,retention_s0,retention_s1,retention_disparity,approval_rate_difference
Variant II,Base (80/20),DP,Base (80/20),Base (80/20),99,99,True,5,0.0010383780757615146,51.399999999999999,51.800000000000004,0.40000000000000568,-4.8795877589651866
Variant II,Base (80/20),DP,Base (80/20),Base (80/20),99,99,False,1,0.00083710912761525424,100,100,0,3.1999999999999917
Variant II,Base (80/20),DP,Base (80/20),Base (80/20),99,99,False,2,0.00083768443022969041,100,100,0,-0.20000000000000018
Variant II,Base (80/20),DP,Base (80/20),Base (80/20),99,99,False,3,0.00083780472891314961,100,100,0,-0.40000000000000036
Variant II,Base (80/20),DP,Base (80/20),Base (80/20),99,99,False,4,0.00083808235843141343,100,100,0,-6.199999999999994
Variant II,Base (80/20),DP,Base (80/20),Base (80/20),99,99,False,5,0.00083771306288782377,100,100,0,-4.1999999999999922
Variant II,Erdős–Rényi,Baseline,Erdős–Rényi,Erdős–Rényi,2026,2026,True,1,0.0013479805372826892,100,100,0,1.0000000000000009
Variant II,Erdős–Rényi,Baseline,Erdős–Rényi,Erdős–Rényi,2026,2026,True,2,0.0012738632782993697,100,100,0,1.4000000000000012
Variant II,Erdős–Rényi,Baseline,Erdős–Rényi,Erdős–Rényi,2026,2026,True,3,0.0051494059307923834,100,99.599999999999994,0.40000000000000568,-0.19839357429718429
Variant II,Erdős–Rényi,Baseline,Erdős–Rényi,Erdős–Rényi,2026,2026,True,4,0.0050605615043622931,100,99.599999999999994,0.40000000000000568,0.60562248995983392
Variant II,Erdős–Rényi,Baseline,Erdős–Rényi,Erdős–Rényi,2026,2026,True,5,0.0069463886522522778,100,99.400000000000006,0.59999999999999432,0.6072434607645838
Variant II,Erdős–Rényi,Baseline,Erdős–Rényi,Erdős–Rényi,2026,2026,False,1,0.0013479805372826892,100,100,0,1.0000000000000009
Variant II,Erdős–Rényi,Baseline,Erdős–Rényi,Erdős–Rényi,2026,2026,False,2,0.0012738632782993697,100,100,0,1.4000000000000012
Variant II,Erdős–Rényi,Baseline,Erdős–Rényi,Erdős–Rényi,2026,2026,False,3,0.0011655151143601383,100,100,0,-0.20000000000000018
Variant II,Erdős–Rényi,Baseline,Erdős–Rényi,Erdős–Rényi,2026,2026,False,4,0.0010751252019811641,100,100,0,0.60000000000000053
Variant II,Erdős–Rényi,Baseline,Erdős–Rényi,Erdős–Rényi,2026,2026,False,5,0.0009871361874264073,100,100,0,0.60000000000000053
Variant II,Erdős–Rényi,LCF-full,Erdős–Rényi,Erdős–Rényi,2026,2026,True,1,0.00201619589328772,100,100,0,14.000000000000002
Variant II,Erdős–Rényi,LCF-full,Erdős–Rényi,Erdős–Rényi,2026,2026,True,2,0.0032323317527771511,100,92.400000000000006,7.5999999999999943,6.7428571428571393
Variant II,Erdős–Rényi,LCF-full,Erdős–Rényi,Erdős–Rényi,2026,2026,True,3,0.0065388227701186352,100,89,11,3.1707865168539295
Variant II,Erdős–Rényi,LCF-full,Erdős–Rényi,Erdős–Rényi,2026,2026,True,4,0.0062971416711807837,100,88.200000000000003,11.799999999999997,2.2675736961451198
Variant II,Erdős–Rényi,LCF-full,Erdős–Rényi,Erdős–Rényi,2026,2026,True,5,0.0061065214872360052,100,87.400000000000006,12.599999999999994,0.68649885583523806
Variant II,Erdős–Rényi,LCF-full,Erdős–Rényi,Erdős–Rényi,2026,2026,False,1,0.00201619589328772,100,100,0,14.000000000000002
Variant II,Erdős–Rényi,LCF-full,Erdős–Rényi,Erdős–Rényi,2026,2026,False,2,0.0014600745439529161,100,100,0,7.9999999999999964
Variant II,Erdős–Rényi,LCF-full,Erdős–Rényi,Erdős–Rényi,2026,2026,False,3,0.00065021681785581986,100,100,0,4.0000000000000036
Variant II,Erdős–Rényi,LCF-full,Erdős–Rényi,Erdős–Rényi,2026,2026,False,4,0.00033324623107910956,100,100,0,3.2000000000000028
Variant II,Erdős–Rényi,LCF-full,Erdős–Rényi,Erdős–Rényi,2026,2026,False,5,0.00011772406101229205,100,100,0,1.2000000000000011
Variant II,Erdős–Rényi,LCF-active,Erdős–Rényi,Erdős–Rényi,2026,2026,True,1,0.0019758735895156754,100,100,0,14.000000000000002
Variant II,Erdős–Rényi,LCF-active,Erdős–Rényi,Erdős–Rényi,2026,2026,True,2,0.0032090755701065232,100,92.400000000000006,7.5999999999999943,6.7428571428571393
Variant II,Erdős–Rényi,LCF-active,Erdős–Rényi,Erdős–Rényi,2026,2026,True,3,0.006525076031684951,100,89,11,3.1707865168539295
Variant II,Erdős–Rényi,LCF-active,Erdős–Rényi,Erdős–Rényi,2026,2026,True,4,0.0062895275354385438,100,88.200000000000003,11.799999999999997,2.2675736961451198
Variant II,Erdős–Rényi,LCF-active,Erdős–Rényi,Erdős–Rényi,2026,2026,True,5,0.0061028485298156854,100,87.400000000000006,12.599999999999994,0.68649885583523806
Variant II,Erdős–Rényi,LCF-active,Erdős–Rényi,Erdős–Rényi,2026,2026,False,1,0.0019758735895156754,100,100,0,14.000000000000002
Variant II,Erdős–Rényi,LCF-active,Erdős–Rényi,Erdős–Rényi,2026,2026,False,2,0.0014333987236022638,100,100,0,7.9999999999999964
Variant II,Erdős–Rényi,LCF-active,Erdős–Rényi,Erdős–Rényi,2026,2026,False,3,0.00063378882408149373,100,100,0,4.0000000000000036
Variant II,Erdős–Rényi,LCF-active,Erdős–Rényi,Erdős–Rényi,2026,2026,False,4,0.00032442653179165504,100,100,0,3.2000000000000028
Variant II,Erdős–Rényi,LCF-active,Erdős–Rényi,Erdős–Rényi,2026,2026,False,5,0.00011358106136316604,100,100,0,1.2000000000000011
Variant II,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,2026,2026,True,1,0.00045553834550482453,100,100,0,1.4000000000000012
Variant II,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,2026,2026,True,2,0.024234138942318961,87.799999999999997,84.200000000000003,3.5999999999999943,-5.7467035315633126
Variant II,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,2026,2026,True,3,0.036844566796413292,64.400000000000006,70,5.5999999999999943,-2.0621118012422279
Variant II,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,2026,2026,True,4,0.02624662607274586,55.000000000000007,59.199999999999996,4.1999999999999886,2.4336609336609416
Variant II,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,2026,2026,True,5,0.0050596580713286321,46.800000000000004,47.599999999999994,0.79999999999999005,-9.4555771026359263
Variant II,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,2026,2026,False,1,0.00045553834550482453,100,100,0,1.4000000000000012
Variant II,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,2026,2026,False,2,0.00045563550180716117,100,100,0,-3.6000000000000032
Variant II,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,2026,2026,False,3,0.00045557079692692959,100,100,0,-4.3999999999999932
Variant II,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,2026,2026,False,4,0.00045551996606196798,100,100,0,2.4000000000000021
Variant II,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,2026,2026,False,5,0.00045559401663530785,100,100,0,-6.399999999999995
Variant II,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,2026,2026,True,1,0.0008337875380226567,100,100,0,0.80000000000000071
Variant II,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,2026,2026,True,2,0.01188479416235011,89,87.400000000000006,1.5999999999999943,-1.5000128557838166
Variant II,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,2026,2026,True,3,0.0033999702026329404,72,71.599999999999994,0.40000000000000568,-8.1921166977032893
Variant II,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,2026,2026,True,4,0.012065967297176294,61.199999999999996,63,1.8000000000000043,2.3342670401493959
Variant II,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,2026,2026,True,5,0.0060767799416173718,52.600000000000001,51.800000000000004,0.79999999999999716,-8.7672680828574379
Variant II,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,2026,2026,False,1,0.0008337875380226567,100,100,0,0.80000000000000071
Variant II,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,2026,2026,False,2,0.0008341325746101802,100,100,0,0
Variant II,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,2026,2026,False,3,0.00083423391184456186,100,100,0,-5.9999999999999947
Variant II,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,2026,2026,False,4,0.00083391910061336727,100,100,0,2.9999999999999916
Variant II,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,2026,2026,False,5,0.00083426303375544464,100,100,0,-5.3999999999999932
Variant II,Erdős–Rényi,Baseline,Erdős–Rényi,Erdős–Rényi,7,7,True,1,0.0013479805372826892,100,100,0,1.8000000000000016
Variant II,Erdős–Rényi,Baseline,Erdős–Rényi,Erdős–Rényi,7,7,True,2,0.0012728951491549623,100,99,1,1.2181818181818183
Variant II,Erdős–Rényi,Baseline,Erdős–Rényi,Erdős–Rényi,7,7,True,3,0.0051366103662984219,100,98.599999999999994,1.4000000000000057,1.0198782961460484
Variant II,Erdős–Rényi,Baseline,Erdős–Rényi,Erdős–Rényi,7,7,True,4,0.0050635825836627957,100,98.599999999999994,1.4000000000000057,1.6255578093306244
Variant II,Erdős–Rényi,Baseline,Erdős–Rényi,Erdős–Rényi,7,7,True,5,0.0049853543573450398,100,97.399999999999991,2.6000000000000085,1.6587268993839777
Variant II,Erdős–Rényi,Baseline,Erdős–Rényi,Erdős–Rényi,7,7,False,1,0.0013479805372826892,100,100,0,1.8000000000000016
Variant II,Erdős–Rényi,Baseline,Erdős–Rényi,Erdős–Rényi,7,7,False,2,0.0012728951491549623,100,100,0,1.2000000000000011
Variant II,Erdős–Rényi,Baseline,Erdős–Rényi,Erdős–Rényi,7,7,False,3,0.0011717647659809094,100,100,0,1.0000000000000009
Variant II,Erdős–Rényi,Baseline,Erdős–Rényi,Erdős–Rényi,7,7,False,4,0.0010954100385924814,100,100,0,1.6000000000000014
Variant II,Erdős–Rényi,Baseline,Erdős–Rényi,Erdős–Rényi,7,7,False,5,0.0010141636874909654,100,100,0,1.6000000000000014
Variant II,Erdős–Rényi,LCF-full,Erdős–Rényi,Erdős–Rényi,7,7,True,1,0.00201619589328772,100,100,0,15.200000000000003
Variant II,Erdős–Rényi,LCF-full,Erdős–Rényi,Erdős–Rényi,7,7,True,2,0.015635297298431383,100,90.600000000000009,9.3999999999999915,6.8847682119205338
Variant II,Erdős–Rényi,LCF-full,Erdős–Rényi,Erdős–Rényi,7,7,True,3,0.016572835803031927,100,88,12,3.4090909090909061
Variant II,Erdős–Rényi,LCF-full,Erdős–Rényi,Erdős–Rényi,7,7,True,4,0.016356264352798466,100,86.599999999999994,13.400000000000006,2.3094688221709014
Variant II,Erdős–Rényi,LCF-full,Erdős–Rényi,Erdős–Rényi,7,7,True,5,0.016123169422149752,100,85.200000000000003,14.799999999999997,0.93896713615023719
Variant II,Erdős–Rényi,LCF-full,Erdős–Rényi,Erdős–Rényi,7,7,False,1,0.00201619589328772,100,100,0,15.200000000000003
Variant II,Erdős–Rényi,LCF-full,Erdős–Rényi,Erdős–Rényi,7,7,False,2,0.0020201112031936752,100,100,0,7.9999999999999964
Variant II,Erdős–Rényi,LCF-full,Erdős–Rényi,Erdős–Rényi,7,7,False,3,0.00076607584953314323,100,100,0,5.2000000000000046
Variant II,Erdős–Rényi,LCF-full,Erdős–Rényi,Erdős–Rényi,7,7,False,4,0.00041829717159269642,100,100,0,4.0000000000000036
Variant II,Erdős–Rényi,LCF-full,Erdős–Rényi,Erdős–Rényi,7,7,False,5,0.00014235961437225608,100,100,0,3.0000000000000027
Variant II,Erdős–Rényi,LCF-active,Erdős–Rényi,Erdős–Rényi,7,7,True,1,0.0019758735895156754,100,100,0,15.200000000000003
Variant II,Erdős–Rényi,LCF-active,Erdős–Rényi,Erdős–Rényi,7,7,True,2,0.015611166596412596,100,90.600000000000009,9.3999999999999915,6.6640176600441521
Variant II,Erdős–Rényi,LCF-active,Erdős–Rényi,Erdős–Rényi,7,7,True,3,0.016559941887855589,100,88.200000000000003,11.799999999999997,3.4013605442176909
Variant II,Erdős–Rényi,LCF-active,Erdős–Rényi,Erdős–Rényi,7,7,True,4,0.016346940517425579,100,86.799999999999997,13.200000000000003,2.0737327188940058
Variant II,Erdős–Rényi,LCF-active,Erdős–Rényi,Erdős–Rényi,7,7,True,5,0.016118828535079954,100,85.399999999999991,14.600000000000009,0.93676814988290502
Variant II,Erdős–Rényi,LCF-active,Erdős–Rényi,Erdős–Rényi,7,7,False,1,0.0019758735895156754,100,100,0,15.200000000000003
Variant II,Erdős–Rényi,LCF-active,Erdős–Rényi,Erdős–Rényi,7,7,False,2,0.0019901211261749152,100,100,0,7.7999999999999954
Variant II,Erdős–Rényi,LCF-active,Erdős–Rényi,Erdős–Rényi,7,7,False,3,0.00074927330017093841,100,100,0,5.2000000000000046
Variant II,Erdős–Rényi,LCF-active,Erdős–Rényi,Erdős–Rényi,7,7,False,4,0.00040718626976021799,100,100,0,3.8000000000000034
Variant II,Erdős–Rényi,LCF-active,Erdős–Rényi,Erdős–Rényi,7,7,False,5,0.00013730597496031116,100,100,0,3.0000000000000027
Variant II,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,7,7,True,1,0.00045553834550482453,100,100,0,2.4000000000000021
Variant II,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,7,7,True,2,0.021660565658996545,86.400000000000006,83.200000000000003,3.2000000000000028,-6.1253561253561291
Variant II,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,7,7,True,3,0.031541404106853022,68,72.799999999999997,4.7999999999999972,-2.6405946994182194
Variant II,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,7,7,True,4,0.036948914937833921,55.200000000000003,60.799999999999997,5.5999999999999943,-1.067887109077037
Variant II,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,7,7,True,5,0.030391328759750647,45,49.600000000000001,4.6000000000000014,4.4139784946236604
Variant II,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,7,7,False,1,0.00045553834550482453,100,100,0,2.4000000000000021
Variant II,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,7,7,False,2,0.00045564938502029584,100,100,0,-4.5999999999999925
Variant II,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,7,7,False,3,0.00045556154126336068,100,100,0,-2.200000000000002
Variant II,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,7,7,False,4,0.00045557544876373424,100,100,0,-0.60000000000000053
Variant II,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,7,7,False,5,0.00045558935521250454,100,100,0,3.400000000000003
Variant II,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,7,7,True,1,0.0008337875380226567,100,100,0,0.80000000000000071
Variant II,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,7,7,True,2,0.0020338883802371033,85.399999999999991,86.200000000000003,0.80000000000001137,-5.6254992202654952
Variant II,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,7,7,True,3,0.028871886355678833,71,76.200000000000003,5.2000000000000028,-2.1721932645743292
Variant II,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,7,7,True,4,0.030380475475990765,60.399999999999999,65.400000000000006,5.0000000000000071,0.95894849828866979
Variant II,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,7,7,True,5,0.015108295442298192,51.200000000000003,54.400000000000006,3.2000000000000028,1.9301470588235281
Variant II,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,7,7,False,1,0.0008337875380226567,100,100,0,0.80000000000000071
Variant II,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,7,7,False,2,0.00083420151043966939,100,100,0,-3.6000000000000032
Variant II,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,7,7,False,3,0.00083400866249239147,100,100,0,-2.399999999999991
Variant II,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,7,7,False,4,0.00083404129702902008,100,100,0,0.60000000000000053
Variant II,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,7,7,False,5,0.00083421277459994059,100,100,0,2.399999999999991
Variant II,Erdős–Rényi,Baseline,Erdős–Rényi,Erdős–Rényi,13,13,True,1,0.0013479805372826892,100,100,0,1.4000000000000012
Variant II,Erdős–Rényi,Baseline,Erdős–Rényi,Erdős–Rényi,13,13,True,2,0.0012795432088359426,100,100,0,-0.20000000000000018
Variant II,Erdős–Rényi,Baseline,Erdős–Rényi,Erdős–Rényi,13,13,True,3,0.0011628179507230385,100,100,0,0.20000000000000018
Variant II,Erdős–Rényi,Baseline,Erdős–Rényi,Erdős–Rényi,13,13,True,4,0.0010701829286866582,100,100,0,1.4000000000000012
Variant II,Erdős–Rényi,Baseline,Erdős–Rényi,Erdős–Rényi,13,13,True,5,0.00099605742385888707,100,100,0,0.80000000000000071
Variant II,Erdős–Rényi,Baseline,Erdős–Rényi,Erdős–Rényi,13,13,False,1,0.0013479805372826892,100,100,0,1.4000000000000012
Variant II,Erdős–Rényi,Baseline,Erdős–Rényi,Erdős–Rényi,13,13,False,2,0.0012795432088359426,100,100,0,-0.20000000000000018
Variant II,Erdős–Rényi,Baseline,Erdős–Rényi,Erdős–Rényi,13,13,False,3,0.0011628179507230385,100,100,0,0.20000000000000018
Variant II,Erdős–Rényi,Baseline,Erdős–Rényi,Erdős–Rényi,13,13,False,4,0.0010701829286866582,100,100,0,1.4000000000000012
Variant II,Erdős–Rényi,Baseline,Erdős–Rényi,Erdős–Rényi,13,13,False,5,0.00099605742385888707,100,100,0,0.80000000000000071
Variant II,Erdős–Rényi,LCF-full,Erdős–Rényi,Erdős–Rényi,13,13,True,1,0.00201619589328772,100,100,0,12.800000000000001
Variant II,Erdős–Rényi,LCF-full,Erdős–Rényi,Erdős–Rényi,13,13,True,2,0.0021640784740448726,99.599999999999994,90.799999999999997,8.7999999999999972,6.9254993542451686
Variant II,Erdős–Rényi,LCF-full,Erdős–Rényi,Erdős–Rényi,13,13,True,3,0.0029396473169326365,99.599999999999994,86.799999999999997,12.799999999999997,1.6129032258064502
Variant II,Erdős–Rényi,LCF-full,Erdős–Rényi,Erdős–Rényi,13,13,True,4,0.0036016834974288425,99.599999999999994,86.799999999999997,12.799999999999997,2.5345622119815614
Variant II,Erdős–Rényi,LCF-full,Erdős–Rényi,Erdős–Rényi,13,13,True,5,0.0038160020112991688,99.599999999999994,86.200000000000003,13.399999999999991,0.69605568445475496
Variant II,Erdős–Rényi,LCF-full,Erdős–Rényi,Erdős–Rényi,13,13,False,1,0.00201619589328772,100,100,0,12.800000000000001
Variant II,Erdős–Rényi,LCF-full,Erdős–Rényi,Erdős–Rényi,13,13,False,2,0.0016973427534102692,100,100,0,8.9999999999999964
Variant II,Erdős–Rényi,LCF-full,Erdős–Rényi,Erdős–Rényi,13,13,False,3,0.0010143369436264038,100,100,0,3.400000000000003
Variant II,Erdős–Rényi,LCF-full,Erdős–Rényi,Erdős–Rényi,13,13,False,4,0.00038391351699829102,100,100,0,3.8000000000000034
Variant II,Erdős–Rényi,LCF-full,Erdős–Rényi,Erdős–Rényi,13,13,False,5,0.00017958271503448753,100,100,0,2.4000000000000021
Variant II,Erdős–Rényi,LCF-active,Erdős–Rényi,Erdős–Rényi,13,13,True,1,0.0019758735895156754,100,100,0,12.6
Variant II,Erdős–Rényi,LCF-active,Erdős–Rényi,Erdős–Rényi,13,13,True,2,0.0021920254230498593,99.599999999999994,90.799999999999997,8.7999999999999972,6.7052350370645613
Variant II,Erdős–Rényi,LCF-active,Erdős–Rényi,Erdős–Rényi,13,13,True,3,0.0029642833471298369,99.599999999999994,87,12.599999999999994,1.379310344827589
Variant II,Erdős–Rényi,LCF-active,Erdős–Rényi,Erdős–Rényi,13,13,True,4,0.0036141399145126485,99.599999999999994,87,12.599999999999994,2.5287356321839094
Variant II,Erdős–Rényi,LCF-active,Erdős–Rényi,Erdős–Rényi,13,13,True,5,0.0038299882411956254,99.599999999999994,86.400000000000006,13.199999999999989,0.69444444444444198
Variant II,Erdős–Rényi,LCF-active,Erdős–Rényi,Erdős–Rényi,13,13,False,1,0.0019758735895156754,100,100,0,12.6
Variant II,Erdős–Rényi,LCF-active,Erdős–Rényi,Erdős–Rényi,13,13,False,2,0.0016710692644119618,100,100,0,8.7999999999999972
Variant II,Erdős–Rényi,LCF-active,Erdős–Rényi,Erdős–Rényi,13,13,False,3,0.00099065637588502398,100,100,0,3.2000000000000028
Variant II,Erdős–Rényi,LCF-active,Erdős–Rényi,Erdős–Rényi,13,13,False,4,0.0003718788623809921,100,100,0,3.8000000000000034
Variant II,Erdős–Rényi,LCF-active,Erdős–Rényi,Erdős–Rényi,13,13,False,5,0.00016576182842253928,100,100,0,2.4000000000000021
Variant II,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,13,13,True,1,0.00045553834550482453,100,100,0,0.20000000000000018
Variant II,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,13,13,True,2,0.02031666737277904,85.799999999999997,82.799999999999997,3,-3.6282558021688449
Variant II,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,13,13,True,3,0.0036118028159437543,64.400000000000006,65.200000000000003,0.79999999999999716,-0.40772777502572355
Variant II,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,13,13,True,4,0.00031580904683448097,52.800000000000004,52.600000000000001,0.20000000000000284,4.6894803548795938
Variant II,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,13,13,True,5,0.014808133980757143,44.399999999999999,42.399999999999999,2,-9.4722080571137184
Variant II,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,13,13,False,1,0.00045553834550482453,100,100,0,0.20000000000000018
Variant II,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,13,13,False,2,0.00045561700952256867,100,100,0,-4.0000000000000036
Variant II,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,13,13,False,3,0.000455556927388856,100,100,0,-3.0000000000000027
Variant II,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,13,13,False,4,0.00045552458256270523,100,100,0,2.6000000000000023
Variant II,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,13,13,False,5,0.00045561711836350494,100,100,0,-3.8000000000000034
Variant II,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,13,13,True,1,0.0008337875380226567,100,100,0,1.8000000000000016
Variant II,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,13,13,True,2,0.034421609109129059,88.799999999999997,84,4.7999999999999972,-2.3552123552123549
Variant II,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,13,13,True,3,0.013315259885697539,70.799999999999997,69.199999999999989,1.6000000000000085,-1.6328663335619331
Variant II,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,13,13,True,4,0.0090255122393921305,60.399999999999999,59.799999999999997,0.60000000000000142,4.9580278632970876
Variant II,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,13,13,True,5,0.028559404238884589,52.200000000000003,48.600000000000001,3.6000000000000014,-8.0885483184333751
Variant II,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,13,13,False,1,0.0008337875380226567,100,100,0,1.8000000000000016
Variant II,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,13,13,False,2,0.00083423613016897491,100,100,0,-2.5999999999999912
Variant II,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,13,13,False,3,0.00083411210224038079,100,100,0,-2.0000000000000018
Variant II,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,13,13,False,4,0.00083409285276481171,100,100,0,2.8000000000000025
Variant II,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,13,13,False,5,0.00083445478995969324,100,100,0,-4.3999999999999932
Variant II,Erdős–Rényi,Baseline,Erdős–Rényi,Erdős–Rényi,42,42,True,1,0.0013479805372826892,100,100,0,0.60000000000000053
Variant II,Erdős–Rényi,Baseline,Erdős–Rényi,Erdős–Rényi,42,42,True,2,0.0012791363592078442,100,100,0,1.6000000000000014
Variant II,Erdős–Rényi,Baseline,Erdős–Rényi,Erdős–Rényi,42,42,True,3,0.005131234325557843,100,99.599999999999994,0.40000000000000568,0.40321285140562102
Variant II,Erdős–Rényi,Baseline,Erdős–Rényi,Erdős–Rényi,42,42,True,4,0.0050462252538454599,100,99.599999999999994,0.40000000000000568,1.2056224899598345
Variant II,Erdős–Rényi,Baseline,Erdős–Rényi,Erdős–Rényi,42,42,True,5,0.0049799459736741269,100,99.599999999999994,0.40000000000000568,0.60240963855421326
Variant II,Erdős–Rényi,Baseline,Erdős–Rényi,Erdős–Rényi,42,42,False,1,0.0013479805372826892,100,100,0,0.60000000000000053
Variant II,Erdős–Rényi,Baseline,Erdős–Rényi,Erdős–Rényi,42,42,False,2,0.0012791363592078442,100,100,0,1.6000000000000014
Variant II,Erdős–Rényi,Baseline,Erdős–Rényi,Erdős–Rényi,42,42,False,3,0.0011668410592025058,100,100,0,0.40000000000000036
Variant II,Erdős–Rényi,Baseline,Erdős–Rényi,Erdős–Rényi,42,42,False,4,0.001078453492962872,100,100,0,1.2000000000000011
Variant II,Erdős–Rényi,Baseline,Erdős–Rényi,Erdős–Rényi,42,42,False,5,0.0010091108831119522,100,100,0,0.60000000000000053
Variant II,Erdős–Rényi,LCF-full,Erdős–Rényi,Erdős–Rényi,42,42,True,1,0.00201619589328772,100,100,0,10.199999999999998
Variant II,Erdős–Rényi,LCF-full,Erdős–Rényi,Erdős–Rényi,42,42,True,2,0.0013195133209228382,100,94.399999999999991,5.6000000000000085,6.9915254237288167
Variant II,Erdős–Rényi,LCF-full,Erdős–Rényi,Erdős–Rényi,42,42,True,3,0.00070017600059502083,100,92.400000000000006,7.5999999999999943,2.1645021645021689
Variant II,Erdős–Rényi,LCF-full,Erdős–Rényi,Erdős–Rényi,42,42,True,4,0.00035178518295286842,100,91.400000000000006,8.5999999999999943,1.0940919037199071
Variant II,Erdős–Rényi,LCF-full,Erdős–Rényi,Erdős–Rényi,42,42,True,5,0.00016557216644286221,100,91.200000000000003,8.7999999999999972,0.21929824561403022
Variant II,Erdős–Rényi,LCF-full,Erdős–Rényi,Erdős–Rényi,42,42,False,1,0.00201619589328772,100,100,0,10.199999999999998
Variant II,Erdős–Rényi,LCF-full,Erdős–Rényi,Erdős–Rényi,42,42,False,2,0.0013195133209228382,100,100,0,8.7999999999999972
Variant II,Erdős–Rényi,LCF-full,Erdős–Rényi,Erdős–Rényi,42,42,False,3,0.00070017600059502083,100,100,0,4.0000000000000036
Variant II,Erdős–Rényi,LCF-full,Erdős–Rényi,Erdős–Rényi,42,42,False,4,0.00035178518295286842,100,100,0,2.200000000000002
Variant II,Erdős–Rényi,LCF-full,Erdős–Rényi,Erdős–Rényi,42,42,False,5,0.00016557216644286221,100,100,0,1.6000000000000014
Variant II,Erdős–Rényi,LCF-active,Erdős–Rényi,Erdős–Rényi,42,42,True,1,0.0019758735895156754,100,100,0,10.199999999999998
Variant II,Erdős–Rényi,LCF-active,Erdős–Rényi,Erdős–Rényi,42,42,True,2,0.0012945197820662946,100,94.399999999999991,5.6000000000000085,6.9915254237288167
Variant II,Erdős–Rényi,LCF-active,Erdős–Rényi,Erdős–Rényi,42,42,True,3,0.0006839463710784921,100,92.400000000000006,7.5999999999999943,2.1645021645021689
