dataset,network,model,opt_out,step,metric,mean,std,n_valid_seeds
Variant II,Base (80/20),LCF-full,False,4,retention_disparity,0,0,5
Variant II,Base (80/20),LCF-full,False,4,retention_s0,100,0,5
Variant II,Base (80/20),LCF-full,False,4,retention_s1,100,0,5
Variant II,Base (80/20),LCF-full,False,4,unfairness,0.00055427112579344853,0.00036544621924616773,5
Variant II,Base (80/20),LCF-full,False,5,approval_rate_difference,1.9200000000000017,0.6764613810115111,5
Variant II,Base (80/20),LCF-full,False,5,retention_disparity,0,0,5
Variant II,Base (80/20),LCF-full,False,5,retention_s0,100,0,5
Variant II,Base (80/20),LCF-full,False,5,retention_s1,100,0,5
Variant II,Base (80/20),LCF-full,False,5,unfairness,0.00033561437129974169,0.00036880905809805051,5
Variant II,Base (80/20),LCF-full,True,1,approval_rate_difference,13.320000000000002,1.7417232845661812,5
Variant II,Base (80/20),LCF-full,True,1,retention_disparity,0,0,5
Variant II,Base (80/20),LCF-full,True,1,retention_s0,100,0,5
Variant II,Base (80/20),LCF-full,True,1,retention_s1,100,0,5
Variant II,Base (80/20),LCF-full,True,1,unfairness,0.0020167038440704887,0,5
Variant II,Base (80/20),LCF-full,True,2,approval_rate_difference,6.8998292037516027,0.66676551537093864,5
Variant II,Base (80/20),LCF-full,True,2,retention_disparity,10.119999999999996,1.3600000000000001,5
Variant II,Base (80/20),LCF-full,True,2,retention_s0,99.879999999999995,0.16000000000000228,5
Variant II,Base (80/20),LCF-full,True,2,retention_s1,89.760000000000005,1.4718695594379296,5
Variant II,Base (80/20),LCF-full,True,2,unfairness,0.0036861207723617451,0.0018360518383093072,5
Variant II,Base (80/20),LCF-full,True,3,approval_rate_difference,2.0647767233381886,0.59741711423168076,5
Variant II,Base (80/20),LCF-full,True,3,retention_disparity,13.719999999999995,1.6029971927611111,5
Variant II,Base (80/20),LCF-full,True,3,retention_s0,99.840000000000003,0.19595917942265703,5
Variant II,Base (80/20),LCF-full,True,3,retention_s1,86.120000000000005,1.709268849537722,5
Variant II,Base (80/20),LCF-full,True,3,unfairness,0.0056526643991470227,0.0035665657392839243,5
Variant II,Base (80/20),LCF-full,True,4,approval_rate_difference,1.8733503198320789,0.75596531119277999,5
Variant II,Base (80/20),LCF-full,True,4,retention_disparity,14.119999999999999,1.7825823964125769,5
Variant II,Base (80/20),LCF-full,True,4,retention_s0,99.840000000000003,0.19595917942265703,5
Variant II,Base (80/20),LCF-full,True,4,retention_s1,85.719999999999999,1.8787229705307833,5
Variant II,Base (80/20),LCF-full,True,4,unfairness,0.0055608699798583624,0.0036780948268491185,5
Variant II,Base (80/20),LCF-full,True,5,approval_rate_difference,0.52048559647122072,0.28112845314675433,5
Variant II,Base (80/20),LCF-full,True,5,retention_disparity,14.639999999999997,2.0333224043422153,5
Variant II,Base (80/20),LCF-full,True,5,retention_s0,99.840000000000003,0.19595917942265703,5
Variant II,Base (80/20),LCF-full,True,5,retention_s1,85.200000000000003,2.1166010488516749,5
Variant II,Base (80/20),LCF-full,True,5,unfairness,0.0056638426542282129,0.0038304754389677335,5
Variant II,Erdős–Rényi,Baseline,False,1,approval_rate_difference,1.2000000000000011,0.40000000000000041,5
Variant II,Erdős–Rényi,Baseline,False,1,retention_disparity,0,0,5
Variant II,Erdős–Rényi,Baseline,False,1,retention_s0,100,0,5
Variant II,Erdős–Rényi,Baseline,False,1,retention_s1,100,0,5
Variant II,Erdős–Rényi,Baseline,False,1,unfairness,0.0013479805372826892,0,5
Variant II,Erdős–Rényi,Baseline,False,2,approval_rate_difference,1.2800000000000011,0.84474848327771579,5
Variant II,Erdős–Rényi,Baseline,False,2,retention_disparity,0,0,5
Variant II,Erdős–Rényi,Baseline,False,2,retention_s0,100,0,5
Variant II,Erdős–Rényi,Baseline,False,2,retention_s1,100,0,5
Variant II,Erdős–Rényi,Baseline,False,2,unfairness,0.0012773831563873683,3.3774929353078772e-06,5
Variant II,Erdős–Rényi,Baseline,False,3,approval_rate_difference,0.40000000000000036,0.40000000000000036,5
Variant II,Erdős–Rényi,Baseline,False,3,retention_disparity,0,0,5
Variant II,Erdős–Rényi,Baseline,False,3,retention_s0,100,0,5
Variant II,Erdős–Rényi,Baseline,False,3,retention_s1,100,0,5
Variant II,Erdős–Rényi,Baseline,False,3,unfairness,0.0011698695471062059,6.9091777797079466e-06,5
Variant II,Erdős–Rényi,Baseline,False,4,approval_rate_difference,1.2800000000000011,0.37094473981982845,5
Variant II,Erdős–Rényi,Baseline,False,4,retention_disparity,0,0,5
Variant II,Erdős–Rényi,Baseline,False,4,retention_s0,100,0,5
Variant II,Erdős–Rényi,Baseline,False,4,retention_s1,100,0,5
Variant II,Erdős–Rényi,Baseline,False,4,unfairness,0.0010849273181893881,1.3319683108410602e-05,5
Variant II,Erdős–Rényi,Baseline,False,5,approval_rate_difference,0.64000000000000057,0.63749509802036963,5
Variant II,Erdős–Rényi,Baseline,False,5,retention_disparity,0,0,5
Variant II,Erdős–Rényi,Baseline,False,5,retention_s0,100,0,5
Variant II,Erdős–Rényi,Baseline,False,5,retention_s1,100,0,5
Variant II,Erdős–Rényi,Baseline,False,5,unfairness,0.0010050748684338195,1.1775493734379315e-05,5
Variant II,Erdős–Rényi,Baseline,True,1,approval_rate_difference,1.2000000000000011,0.40000000000000041,5
Variant II,Erdős–Rényi,Baseline,True,1,retention_disparity,0,0,5
Variant II,Erdős–Rényi,Baseline,True,1,retention_s0,100,0,5
Variant II,Erdős–Rényi,Baseline,True,1,retention_s1,100,0,5
Variant II,Erdős–Rényi,Baseline,True,1,unfairness,0.0013479805372826892,0,5
Variant II,Erdős–Rényi,Baseline,True,2,approval_rate_difference,1.2846784478047013,0.84581446421833251,5
Variant II,Erdős–Rényi,Baseline,True,2,retention_disparity,0.24000000000000057,0.3878143885933063,5
Variant II,Erdős–Rényi,Baseline,True,2,retention_s0,100,0,5
Variant II,Erdős–Rényi,Baseline,True,2,retention_s1,99.760000000000005,0.38781438859330625,5
Variant II,Erdős–Rényi,Baseline,True,2,unfairness,0.0016715059042989421,0.00079029737620660886,5
Variant II,Erdős–Rényi,Baseline,True,3,approval_rate_difference,0.40655241787670438,0.40630295745394174,5
Variant II,Erdős–Rényi,Baseline,True,3,retention_disparity,0.60000000000000286,0.47328638264797007,5
Variant II,Erdős–Rényi,Baseline,True,3,retention_s0,100,0,5
Variant II,Erdős–Rényi,Baseline,True,3,retention_s1,99.400000000000006,0.47328638264797002,5
Variant II,Erdős–Rényi,Baseline,True,3,unfairness,0.0043444632075972048,0.0015908340555855955,5
Variant II,Erdős–Rényi,Baseline,True,4,approval_rate_difference,1.2905863643016713,0.37591212016061221,5
Variant II,Erdős–Rényi,Baseline,True,4,retention_disparity,0.60000000000000286,0.47328638264797007,5
Variant II,Erdős–Rényi,Baseline,True,4,retention_s0,100,0,5
Variant II,Erdős–Rényi,Baseline,True,4,retention_s1,99.400000000000006,0.47328638264797002,5
Variant II,Erdős–Rényi,Baseline,True,4,unfairness,0.004261931652656625,0.0015958922670603075,5
Variant II,Erdős–Rényi,Baseline,True,5,approval_rate_difference,0.6548881209526769,0.6532706806947709,5
Variant II,Erdős–Rényi,Baseline,True,5,retention_disparity,0.92000000000000171,0.89977775033616225,5
Variant II,Erdős–Rényi,Baseline,True,5,retention_s0,100,0,5
Variant II,Erdős–Rényi,Baseline,True,5,retention_s1,99.079999999999998,0.89977775033616225,5
Variant II,Erdős–Rényi,Baseline,True,5,unfairness,0.004975595185350068,0.0021771278319182006,5
Variant II,Erdős–Rényi,DP,False,1,approval_rate_difference,0.2400000000000003,2.954048070021877,5
Variant II,Erdős–Rényi,DP,False,1,retention_disparity,0,0,5
Variant II,Erdős–Rényi,DP,False,1,retention_s0,100,0,5
Variant II,Erdős–Rényi,DP,False,1,retention_s1,100,0,5
Variant II,Erdős–Rényi,DP,False,1,unfairness,0.0008337875380226567,0,5
Variant II,Erdős–Rényi,DP,False,2,approval_rate_difference,-1.399999999999999,1.4366627996854371,5
Variant II,Erdős–Rényi,DP,False,2,retention_disparity,0,0,5
Variant II,Erdős–Rényi,DP,False,2,retention_s0,100,0,5
Variant II,Erdős–Rényi,DP,False,2,retention_s1,100,0,5
Variant II,Erdős–Rényi,DP,False,2,unfairness,0.00083409769888891376,2.7853061042994893e-07,5
Variant II,Erdős–Rényi,DP,False,3,approval_rate_difference,-2.2399999999999975,2.0489997559785094,5
Variant II,Erdős–Rényi,DP,False,3,retention_disparity,0,0,5
Variant II,Erdős–Rényi,DP,False,3,retention_s0,100,0,5
Variant II,Erdős–Rényi,DP,False,3,retention_s1,100,0,5
Variant II,Erdős–Rényi,DP,False,3,unfairness,0.00083408842659442599,2.8574680343933436e-07,5
Variant II,Erdős–Rényi,DP,False,4,approval_rate_difference,-0.44000000000000028,3.4765500140225196,5
Variant II,Erdős–Rényi,DP,False,4,retention_disparity,0,0,5
Variant II,Erdős–Rényi,DP,False,4,retention_s0,100,0,5
Variant II,Erdős–Rényi,DP,False,4,retention_s1,100,0,5
Variant II,Erdős–Rényi,DP,False,4,unfairness,0.00083407234300378883,3.8852564909936003e-07,5
Variant II,Erdős–Rényi,DP,False,5,approval_rate_difference,-1.9599999999999973,3.3452055243288066,5
Variant II,Erdős–Rényi,DP,False,5,retention_disparity,0,0,5
Variant II,Erdős–Rényi,DP,False,5,retention_s0,100,0,5
Variant II,Erdős–Rényi,DP,False,5,retention_s1,100,0,5
Variant II,Erdős–Rényi,DP,False,5,unfairness,0.00083419148332364301,2.8870415099032075e-07,5
Variant II,Erdős–Rényi,DP,True,1,approval_rate_difference,0.2400000000000003,2.954048070021877,5
Variant II,Erdős–Rényi,DP,True,1,retention_disparity,0,0,5
Variant II,Erdős–Rényi,DP,True,1,retention_s0,100,0,5
Variant II,Erdős–Rényi,DP,True,1,retention_s1,100,0,5
Variant II,Erdős–Rényi,DP,True,1,unfairness,0.0008337875380226567,0,5
Variant II,Erdős–Rényi,DP,True,2,approval_rate_difference,-1.9118694433235817,2.1072246965261883,5
Variant II,Erdős–Rényi,DP,True,2,retention_disparity,3.5600000000000023,2.3610167301397929,5
Variant II,Erdős–Rényi,DP,True,2,retention_s0,87.719999999999999,1.4565713164826526,5
Variant II,Erdős–Rényi,DP,True,2,retention_s1,85.760000000000005,2.8744390757154719,5
Variant II,Erdős–Rényi,DP,True,2,unfairness,0.025101576981765895,0.018575526589720892,5
Variant II,Erdős–Rényi,DP,True,3,approval_rate_difference,-2.7968802284835426,2.8276665585036014,5
Variant II,Erdős–Rényi,DP,True,3,retention_disparity,2.960000000000008,1.7408044117591159,5
Variant II,Erdős–Rényi,DP,True,3,retention_s0,71.560000000000002,1.0384603988597769,5
Variant II,Erdős–Rényi,DP,True,3,retention_s1,72.039999999999992,2.7375901811629935,5
Variant II,Erdős–Rényi,DP,True,3,unfairness,0.021185920432108263,0.011794106765419202,5
Variant II,Erdős–Rényi,DP,True,4,approval_rate_difference,1.065763023551267,3.175269889716938,5
Variant II,Erdős–Rényi,DP,True,4,retention_disparity,2.9200000000000044,1.6228370220080668,5
Variant II,Erdős–Rényi,DP,True,4,retention_s0,60.679999999999993,0.43081318457075962,5
Variant II,Erdős–Rényi,DP,True,4,retention_s1,62.239999999999995,2.7141112725899839,5
Variant II,Erdős–Rényi,DP,True,4,unfairness,0.021784029653512858,0.0092470338763507715,5
Variant II,Erdős–Rényi,DP,True,5,approval_rate_difference,-2.3361589345422962,6.8480287862774603,5
Variant II,Erdős–Rényi,DP,True,5,retention_disparity,2.8000000000000016,1.2649110640673544,5
Variant II,Erdős–Rényi,DP,True,5,retention_s0,51.520000000000003,0.75471849056452867,5
Variant II,Erdős–Rényi,DP,True,5,retention_s1,52.560000000000002,2.3542302351299473,5
Variant II,Erdős–Rényi,DP,True,5,unfairness,0.01623076384496238,0.0097799765936976753,5
Variant II,Erdős–Rényi,EO,False,1,approval_rate_difference,0.40000000000000246,3.4339481650135597,5
Variant II,Erdős–Rényi,EO,False,1,retention_disparity,0,0,5
Variant II,Erdős–Rényi,EO,False,1,retention_s0,100,0,5
Variant II,Erdős–Rényi,EO,False,1,retention_s1,100,0,5
Variant II,Erdős–Rényi,EO,False,1,unfairness,0.00045553834550482453,0,5
Variant II,Erdős–Rényi,EO,False,2,approval_rate_difference,-2.0799999999999996,2.4935115800813916,5
Variant II,Erdős–Rényi,EO,False,2,retention_disparity,0,0,5
Variant II,Erdős–Rényi,EO,False,2,retention_s0,100,0,5
Variant II,Erdős–Rényi,EO,False,2,retention_s1,100,0,5
Variant II,Erdős–Rényi,EO,False,2,unfairness,0.00045561145564136928,8.5653673974071861e-08,5
Variant II,Erdős–Rényi,EO,False,3,approval_rate_difference,-2.3199999999999998,1.3833293172632446,5
Variant II,Erdős–Rényi,EO,False,3,retention_disparity,0,0,5
Variant II,Erdős–Rényi,EO,False,3,retention_s0,100,0,5
Variant II,Erdős–Rényi,EO,False,3,retention_s1,100,0,5
Variant II,Erdős–Rényi,EO,False,3,unfairness,0.00045558559335643343,7.4196994826757629e-08,5
Variant II,Erdős–Rényi,EO,False,4,approval_rate_difference,-0.63999999999999624,2.8883213117657092,5
Variant II,Erdős–Rényi,EO,False,4,retention_disparity,0,0,5
Variant II,Erdős–Rényi,EO,False,4,retention_s0,100,0,5
Variant II,Erdős–Rényi,EO,False,4,retention_s1,100,0,5
Variant II,Erdős–Rényi,EO,False,4,unfairness,0.00045557730358443128,1.204145717222401e-07,5
Variant II,Erdős–Rényi,EO,False,5,approval_rate_difference,-1.9599999999999997,3.8479085228211933,5
Variant II,Erdős–Rényi,EO,False,5,retention_disparity,0,0,5
Variant II,Erdős–Rényi,EO,False,5,retention_s0,100,0,5
Variant II,Erdős–Rényi,EO,False,5,retention_s1,100,0,5
Variant II,Erdős–Rényi,EO,False,5,unfairness,0.00045560508975266422,8.5562424575004357e-08,5
Variant II,Erdős–Rényi,EO,True,1,approval_rate_difference,0.40000000000000246,3.4339481650135597,5
Variant II,Erdős–Rényi,EO,True,1,retention_disparity,0,0,5
Variant II,Erdős–Rényi,EO,True,1,retention_s0,100,0,5
Variant II,Erdős–Rényi,EO,True,1,retention_s1,100,0,5
Variant II,Erdős–Rényi,EO,True,1,unfairness,0.00045553834550482453,0,5
Variant II,Erdős–Rényi,EO,True,2,approval_rate_difference,-2.7197244174252022,3.2806538020390992,5
Variant II,Erdős–Rényi,EO,True,2,retention_disparity,4.6800000000000015,1.8998947339260679,5
Variant II,Erdős–Rényi,EO,True,2,retention_s0,85.960000000000008,1.3588230201170441,5
Variant II,Erdős–Rényi,EO,True,2,retention_s1,83.52000000000001,3.5113530155767596,5
Variant II,Erdős–Rényi,EO,True,2,unfairness,0.031015681547244833,0.012407201661940653,5
Variant II,Erdős–Rényi,EO,True,3,approval_rate_difference,-1.5755295164238459,1.632869792922407,5
Variant II,Erdős–Rényi,EO,True,3,retention_disparity,3.7999999999999914,1.8242806801586211,5
Variant II,Erdős–Rényi,EO,True,3,retention_s0,66.640000000000015,2.0915066339842161,5
Variant II,Erdős–Rényi,EO,True,3,retention_s1,68.359999999999999,3.0734996339677632,5
Variant II,Erdős–Rényi,EO,True,3,unfairness,0.023704783027845289,0.013462540185033987,5
Variant II,Erdős–Rényi,EO,True,4,approval_rate_difference,0.98085491937459623,2.516551869200375,5
Variant II,Erdős–Rényi,EO,True,4,retention_disparity,3.6799999999999926,1.8399999999999956,5
Variant II,Erdős–Rényi,EO,True,4,retention_s0,54.88000000000001,1.1634431657799156,5
Variant II,Erdős–Rényi,EO,True,4,retention_s1,56.640000000000001,3.6951860575619162,5
Variant II,Erdős–Rényi,EO,True,4,unfairness,0.022536891868808452,0.012650830091598807,5
Variant II,Erdős–Rényi,EO,True,5,approval_rate_difference,-2.6406072201146769,6.8566297614253582,5
Variant II,Erdős–Rényi,EO,True,5,retention_disparity,2.9999999999999987,1.4142135623730989,5
Variant II,Erdős–Rényi,EO,True,5,retention_s0,45.719999999999999,1.1634431657799196,5
Variant II,Erdős–Rényi,EO,True,5,retention_s1,46.560000000000002,2.8688673723265783,5
Variant II,Erdős–Rényi,EO,True,5,unfairness,0.018827084043767171,0.0084877206353882375,5
Variant II,Erdős–Rényi,LCF-active,False,1,approval_rate_difference,13.320000000000002,1.7825823964125773,5
Variant II,Erdős–Rényi,LCF-active,False,1,retention_disparity,0,0,5
Variant II,Erdős–Rényi,LCF-active,False,1,retention_s0,100,0,5
Variant II,Erdős–Rényi,LCF-active,False,1,retention_s1,100,0,5
Variant II,Erdős–Rényi,LCF-active,False,1,unfairness,0.0019758735895156754,0,5
Variant II,Erdős–Rényi,LCF-active,False,2,approval_rate_difference,8.3999999999999968,0.41952353926806119,5
Variant II,Erdős–Rényi,LCF-active,False,2,retention_disparity,0,0,5
Variant II,Erdős–Rényi,LCF-active,False,2,retention_s0,100,0,5
Variant II,Erdős–Rényi,LCF-active,False,2,retention_s1,100,0,5
Variant II,Erdős–Rényi,LCF-active,False,2,unfairness,0.0017071573019027618,0.00032241664298255285,5
Variant II,Erdős–Rényi,LCF-active,False,3,approval_rate_difference,4.2400000000000038,0.6974238309665084,5
Variant II,Erdős–Rényi,LCF-active,False,3,retention_disparity,0,0,5
Variant II,Erdős–Rényi,LCF-active,False,3,retention_s0,100,0,5
Variant II,Erdős–Rényi,LCF-active,False,3,retention_s1,100,0,5
Variant II,Erdős–Rényi,LCF-active,False,3,unfairness,0.00095912783145908338,0.00040821687352415019,5
Variant II,Erdős–Rényi,LCF-active,False,4,approval_rate_difference,3.400000000000003,0.65726706900619991,5
Variant II,Erdős–Rényi,LCF-active,False,4,retention_disparity,0,0,5
Variant II,Erdős–Rényi,LCF-active,False,4,retention_s0,100,0,5
Variant II,Erdős–Rényi,LCF-active,False,4,retention_s1,100,0,5
Variant II,Erdős–Rényi,LCF-active,False,4,unfairness,0.00054331383705141789,0.0003650716663990886,5
Variant II,Erdős–Rényi,LCF-active,False,5,approval_rate_difference,1.8800000000000019,0.71105555338524773,5
Variant II,Erdős–Rényi,LCF-active,False,5,retention_disparity,0,0,5
Variant II,Erdős–Rényi,LCF-active,False,5,retention_s0,100,0,5
Variant II,Erdős–Rényi,LCF-active,False,5,retention_s1,100,0,5
Variant II,Erdős–Rényi,LCF-active,False,5,unfairness,0.00032862002849576299,0.00036954932279827096,5
Variant II,Erdős–Rényi,LCF-active,True,1,approval_rate_difference,13.320000000000002,1.7825823964125773,5
Variant II,Erdős–Rényi,LCF-active,True,1,retention_disparity,0,0,5
Variant II,Erdős–Rényi,LCF-active,True,1,retention_s0,100,0,5
Variant II,Erdős–Rényi,LCF-active,True,1,retention_s1,100,0,5
Variant II,Erdős–Rényi,LCF-active,True,1,unfairness,0.0019758735895156754,0,5
Variant II,Erdős–Rényi,LCF-active,True,2,approval_rate_difference,6.7096159416278223,0.17492412760066625,5
Variant II,Erdős–Rényi,LCF-active,True,2,retention_disparity,8.2799999999999976,1.5574337867145389,5
Variant II,Erdős–Rényi,LCF-active,True,2,retention_s0,99.920000000000002,0.16000000000000228,5
Variant II,Erdős–Rényi,LCF-active,True,2,retention_s1,91.640000000000001,1.5919798993705887,5
Variant II,Erdős–Rényi,LCF-active,True,2,unfairness,0.0064333749532699217,0.0054912148459455041,5
Variant II,Erdős–Rényi,LCF-active,True,3,approval_rate_difference,2.4429620290228038,0.74505888269881437,5
Variant II,Erdős–Rényi,LCF-active,True,3,retention_disparity,11.199999999999998,1.9266551326067685,5
Variant II,Erdős–Rényi,LCF-active,True,3,retention_s0,99.920000000000002,0.16000000000000228,5
Variant II,Erdős–Rényi,LCF-active,True,3,retention_s1,88.719999999999999,1.9903768487399587,5
Variant II,Erdős–Rényi,LCF-active,True,3,unfairness,0.0080481005430221852,0.0060769956215379877,5
Variant II,Erdős–Rényi,LCF-active,True,4,approval_rate_difference,1.8237736724056774,0.58931457940002907,5
Variant II,Erdős–Rényi,LCF-active,True,4,retention_disparity,11.919999999999998,1.7508854902591462,5
Variant II,Erdős–Rényi,LCF-active,True,4,retention_s0,99.920000000000002,0.16000000000000228,5
Variant II,Erdős–Rényi,LCF-active,True,4,retention_s1,88,1.7888543819998353,5
Variant II,Erdős–Rényi,LCF-active,True,4,unfairness,0.0079580469846725725,0.0059580155239830025,5
Variant II,Erdős–Rényi,LCF-active,True,5,approval_rate_difference,0.50740193915532306,0.34405709216766978,5
Variant II,Erdős–Rényi,LCF-active,True,5,retention_disparity,12.559999999999997,1.9895728184713435,5
Variant II,Erdős–Rényi,LCF-active,True,5,retention_s0,99.920000000000002,0.16000000000000228,5
Variant II,Erdős–Rényi,LCF-active,True,5,retention_s1,87.359999999999999,2.021484602958926,5
Variant II,Erdős–Rényi,LCF-active,True,5,unfairness,0.0080636164188384821,0.0060933914375208712,5
Variant II,Erdős–Rényi,LCF-full,False,1,approval_rate_difference,13.320000000000002,1.7417232845661812,5
Variant II,Erdős–Rényi,LCF-full,False,1,retention_disparity,0,0,5
Variant II,Erdős–Rényi,LCF-full,False,1,retention_s0,100,0,5
Variant II,Erdős–Rényi,LCF-full,False,1,retention_s1,100,0,5
Variant II,Erdős–Rényi,LCF-full,False,1,unfairness,0.00201619589328772,0,5
Variant II,Erdős–Rényi,LCF-full,False,2,approval_rate_difference,8.4799999999999969,0.41182520563948011,5
Variant II,Erdős–Rényi,LCF-full,False,2,retention_disparity,0,0,5
Variant II,Erdős–Rényi,LCF-full,False,2,retention_s0,100,0,5
Variant II,Erdős–Rényi,LCF-full,False,2,retention_s1,100,0,5
Variant II,Erdős–Rényi,LCF-full,False,2,unfairness,0.0017373953580856138,0.00032798072826030299,5
Variant II,Erdős–Rényi,LCF-full,False,3,approval_rate_difference,4.3200000000000038,0.6764613810115111,5
Variant II,Erdős–Rényi,LCF-full,False,3,retention_disparity,0,0,5
Variant II,Erdős–Rényi,LCF-full,False,3,retention_s0,100,0,5
Variant II,Erdős–Rényi,LCF-full,False,3,retention_s1,100,0,5
Variant II,Erdős–Rényi,LCF-full,False,3,unfairness,0.00097790091037750502,0.0004099636555650338,5
Variant II,Erdős–Rényi,LCF-full,False,4,approval_rate_difference,3.4400000000000035,0.68585712797929055,5
Variant II,Erdős–Rényi,LCF-full,False,4,retention_disparity,0,0,5
Variant II,Erdős–Rényi,LCF-full,False,4,retention_s0,100,0,5
Variant II,Erdős–Rényi,LCF-full,False,4,retention_s1,100,0,5
Variant II,Erdős–Rényi,LCF-full,False,4,unfairness,0.00055400958061218035,0.00036554770478197662,5
Variant II,Erdős–Rényi,LCF-full,False,5,approval_rate_difference,1.9200000000000017,0.6764613810115111,5
Variant II,Erdős–Rényi,LCF-full,False,5,retention_disparity,0,0,5
Variant II,Erdős–Rényi,LCF-full,False,5,retention_s0,100,0,5
Variant II,Erdős–Rényi,LCF-full,False,5,retention_s1,100,0,5
Variant II,Erdős–Rényi,LCF-full,False,5,unfairness,0.00033547935485840342,0.00036893917214279707,5
Variant II,Erdős–Rényi,LCF-full,True,1,approval_rate_difference,13.320000000000002,1.7417232845661812,5
Variant II,Erdős–Rényi,LCF-full,True,1,retention_disparity,0,0,5
Variant II,Erdős–Rényi,LCF-full,True,1,retention_s0,100,0,5
Variant II,Erdős–Rényi,LCF-full,True,1,retention_s1,100,0,5
Variant II,Erdős–Rényi,LCF-full,True,1,unfairness,0.00201619589328772,0,5
Variant II,Erdős–Rényi,LCF-full,True,2,approval_rate_difference,6.7978189154392199,0.194565669717053,5
Variant II,Erdős–Rényi,LCF-full,True,2,retention_disparity,8.2799999999999976,1.5574337867145389,5
Variant II,Erdős–Rényi,LCF-full,True,2,retention_s0,99.920000000000002,0.16000000000000228,5
Variant II,Erdős–Rényi,LCF-full,True,2,retention_s1,91.640000000000001,1.5919798993705887,5
Variant II,Erdős–Rényi,LCF-full,True,2,unfairness,0.0064502052545547753,0.0055011862279207759,5
Variant II,Erdős–Rényi,LCF-full,True,3,approval_rate_difference,2.4912266781932191,0.68358413119730044,5
Variant II,Erdős–Rényi,LCF-full,True,3,retention_disparity,11.279999999999998,1.970177656963962,5
Variant II,Erdős–Rényi,LCF-full,True,3,retention_s0,99.920000000000002,0.16000000000000228,5
Variant II,Erdős–Rényi,LCF-full,True,3,retention_s1,88.640000000000001,2.0372530525194974,5
Variant II,Erdős–Rényi,LCF-full,True,3,unfairness,0.0080551000356673848,0.0060831365310162304,5
Variant II,Erdős–Rényi,LCF-full,True,4,approval_rate_difference,1.872086209020587,0.61748799151699985,5
Variant II,Erdős–Rényi,LCF-full,True,4,retention_disparity,12,1.7977764043395421,5
Variant II,Erdős–Rényi,LCF-full,True,4,retention_s0,99.920000000000002,0.16000000000000228,5
Variant II,Erdős–Rényi,LCF-full,True,4,retention_s1,87.920000000000002,1.8400000000000041,5
Variant II,Erdős–Rényi,LCF-full,True,4,unfairness,0.0079628621578216492,0.0059611702348865729,5
Variant II,Erdős–Rényi,LCF-full,True,5,approval_rate_difference,0.55446028070714748,0.28354112932132208,5
Variant II,Erdős–Rényi,LCF-full,True,5,retention_disparity,12.639999999999995,2.0450916849862737,5
Variant II,Erdős–Rényi,LCF-full,True,5,retention_s0,99.920000000000002,0.16000000000000228,5
Variant II,Erdős–Rényi,LCF-full,True,5,retention_s1,87.280000000000001,2.0807690885823922,5
Variant II,Erdős–Rényi,LCF-full,True,5,unfairness,0.0080645397901535354,0.006095638406844588,5
Variant II,Watts–Strogatz,Baseline,False,1,approval_rate_difference,1.2000000000000011,0.40000000000000041,5
Variant II,Watts–Strogatz,Baseline,False,1,retention_disparity,0,0,5
Variant II,Watts–Strogatz,Baseline,False,1,retention_s0,100,0,5
Variant II,Watts–Strogatz,Baseline,False,1,retention_s1,100,0,5
Variant II,Watts–Strogatz,Baseline,False,1,unfairness,0.0013458701689228469,0,5
Variant II,Watts–Strogatz,Baseline,False,2,approval_rate_difference,1.2800000000000011,0.84474848327771579,5
Variant II,Watts–Strogatz,Baseline,False,2,retention_disparity,0,0,5
Variant II,Watts–Strogatz,Baseline,False,2,retention_s0,100,0,5
Variant II,Watts–Strogatz,Baseline,False,2,retention_s1,100,0,5
Variant II,Watts–Strogatz,Baseline,False,2,unfairness,0.0012755758216752345,3.3631116442811564e-06,5
Variant II,Watts–Strogatz,Baseline,False,3,approval_rate_difference,0.40000000000000036,0.40000000000000036,5
Variant II,Watts–Strogatz,Baseline,False,3,retention_disparity,0,0,5
Variant II,Watts–Strogatz,Baseline,False,3,retention_s0,100,0,5
Variant II,Watts–Strogatz,Baseline,False,3,retention_s1,100,0,5
Variant II,Watts–Strogatz,Baseline,False,3,unfairness,0.0011685302722216572,6.8943705673515653e-06,5
Variant II,Watts–Strogatz,Baseline,False,4,approval_rate_difference,1.2800000000000011,0.37094473981982845,5
Variant II,Watts–Strogatz,Baseline,False,4,retention_disparity,0,0,5
Variant II,Watts–Strogatz,Baseline,False,4,retention_s0,100,0,5
Variant II,Watts–Strogatz,Baseline,False,4,retention_s1,100,0,5
Variant II,Watts–Strogatz,Baseline,False,4,unfairness,0.00108394097096991,1.3285656897966145e-05,5
Variant II,Watts–Strogatz,Baseline,False,5,approval_rate_difference,0.64000000000000057,0.63749509802036963,5
Variant II,Watts–Strogatz,Baseline,False,5,retention_disparity,0,0,5
Variant II,Watts–Strogatz,Baseline,False,5,retention_s0,100,0,5
Variant II,Watts–Strogatz,Baseline,False,5,retention_s1,100,0,5
Variant II,Watts–Strogatz,Baseline,False,5,unfairness,0.0010044103351756427,1.174943966659975e-05,5
Variant II,Watts–Strogatz,Baseline,True,1,approval_rate_difference,1.2000000000000011,0.40000000000000041,5
Variant II,Watts–Strogatz,Baseline,True,1,retention_disparity,0,0,5
Variant II,Watts–Strogatz,Baseline,True,1,retention_s0,100,0,5
Variant II,Watts–Strogatz,Baseline,True,1,retention_s1,100,0,5
